INDEX,UUID,LINE,NAME,LATITUDE,LONGITUDE,STATION,STATION_NAME
2910,e7a1d7d5-cc67-4779-8966-6459923b20ab,M10,Duroc,"48,84698911","2,317005236",7911c59c-f138-42d4-b6e8-ce94125fcfa0,Duroc
2920,dd85eee2-fac8-4e34-b28b-675745f03dcf,M10,Vaneau,"48,84881637","2,321257863",55642301-aa65-44cf-b891-ecf83459d01c,Vaneau
2930,7dd56423-1d0e-48be-a157-d20a8a363f73,M10,Sèvres - Babylone,"48,85119235","2,326488474",34c462d4-06ca-4900-9203-605635a13cb5,Sèvres - Babylone
2940,00c3130b-1af0-4ee8-a111-913dba77c1a0,M10,Mabillon,"48,85301677","2,335502053",99748b85-5f83-405b-a61b-362d6ef1ab94,Mabillon
2950,02040ce7-ca49-4639-8f91-54f65df79ee7,M10,Odéon,"48,85216726","2,339646336",c86e6d93-5458-481b-a9b2-f9a0bfb96237,Odéon
2960,0ac00d16-b248-455d-b8b7-ca38205c13c8,M10,Cluny - La Sorbonne,"48,85105028","2,344273345",9115cad3-9b34-4954-98e3-4aef45f956f7,Cluny - La Sorbonne
2970,210f6272-d028-4394-9f3b-151ceca81043,M10,Maubert - Mutualité,"48,85012732","2,34805429",764f1b36-a0f2-4bfb-b8ee-cbd7c295ad06,Maubert - Mutualité
2980,496acafa-f128-499e-9df6-de4721da1c2b,M10,Cardinal Lemoine,"48,84665685","2,351623256",5366c123-ff2c-4249-9436-f4982fca8c6a,Cardinal Lemoine
2990,3b879b61-66f0-458a-b736-cd6fe06b58a5,M10,Jussieu,"48,84615112","2,354917984",699e4355-395c-45f0-ae04-2fa6feaacd0f,Jussieu
3000,6429e188-69bb-4dc7-8b46-c704e72841b1,M10,Gare d'Austerlitz,"48,8424368","2,365184812",c3b5d646-e058-4fa8-a64a-234c5397c87b,Gare d'Austerlitz
3010,dbdbbb8b-724e-4cb7-af3f-a8d4094d0b87,M11,Châtelet,"48,85755636","2,348308895",dd0d7a96-b6d1-48d8-8ef7-1130cc8004ac,Châtelet
3020,51b86454-e062-49fc-b7f8-784b20e66b71,M11,Hôtel de ville,"48,85745183","2,351008461",151928ac-1eaf-4df1-a7d7-2d51db2d52d3,Hôtel de ville
3030,f75c89cf-60d4-49d0-9c7f-746a897b8ff1,M11,Rambuteau,"48,86120499","2,35349574",e0d2cefa-53af-4c04-8451-1115cec383fe,Rambuteau
3040,67a9e5c5-145f-4912-9520-ba5b689b7785,M11,Arts et Métiers,"48,86532271","2,356729869",966d9651-e9bf-4592-9cc5-2397c284cbf5,Arts et Métiers
3050,f1ad70bd-5d00-43df-8f2f-d403a99954e8,M11,République,"48,86750342","2,363826144",26facafd-46f7-41a1-818b-c8637f3621cb,République
3060,4210c802-0926-44df-a4a3-150a0081b1aa,M11,Goncourt,"48,86995751","2,37109484",2fb09b42-d055-46c7-8465-a49b629c9915,Goncourt
3070,0781e432-ee8b-4a7d-805d-6402004e8a85,M11,Belleville,"48,87184879","2,376593683",274264b6-484f-43a8-96a4-53a62053be5c,Belleville
3080,ae3b3a1f-8fc7-490e-b87e-04e0ee595633,M11,Pyrénées,"48,87388185","2,385316215",f6178344-e8a7-42c8-9b26-90f58049c7d2,Pyrénées
3090,d86f7504-b630-4e13-91bc-a4396bb40a01,M11,Jourdain,"48,87511182","2,389415032",60dc759f-7763-4a97-93d5-11452bb59fda,Jourdain
3100,f327c7c3-fd0f-498d-9955-fc5767c24166,M11,Place des Fêtes,"48,87680639","2,393056093",dbac775f-e23f-40c2-a105-6315ea2d00d9,Place des Fêtes
3110,67d64876-9e73-4261-a091-9498c168fa6b,M11,Télégraphe,"48,87547446","2,398867594",b1c4e886-97be-4713-b913-ff8d8d7e975c,Télégraphe
3120,2f7ffcbd-6ec8-47c7-951c-6e03298a828c,M11,Porte des Lilas,"48,87717482","2,406480157",22152b62-1a80-45c3-8a22-e22ad6e860cb,Porte des Lilas
3130,f919412c-bc73-4a31-af28-dcf96fdf5de3,M11,Mairie des Lilas,"48,87976125","2,416479644",dc8907d7-3e95-4018-984f-32150dc5c347,Mairie des Lilas
3140,23d4d43e-f60c-4a5c-9adb-45b88cba4c61,M12,Front Populaire,"48,90656715","2,365920319",dcdcea1c-72ac-43ce-a23a-954a979b2b8f,Front Populaire
3150,29203577-26e0-4c0f-8968-e590c17c8c56,M12,Porte de la Chapelle,"48,89724529","2,359507869",e42b3d7b-efba-4595-9b68-01a2950981dd,Porte de la Chapelle
3160,a9f5921b-636b-4aae-a36e-aaee08d66ae6,M12,Marx Dormoy,"48,89048545","2,359995766",76c96bf8-2666-49c9-bbd8-611ba667b94c,Marx Dormoy
3170,e8a7c66f-1db1-41fc-97a0-519752af401e,M12,Marcadet - Poissonniers,"48,891465","2,349815452",fdb84143-8295-4a07-b84e-24c8bda69c95,Marcadet - Poissonniers
3180,f37a9c7c-c379-4820-97ef-c39c0d28d64c,M12,Jules Joffrin,"48,89243959","2,344657004",76dfe361-9938-4f74-96f5-4c61964a5d29,Jules Joffrin
3190,b6292394-33ed-4d42-99af-fc759816f47c,M12,Lamarck - Caulaincourt,"48,88967407","2,338760649",4bb83bbe-a107-4b6e-9730-2287d7d48145,Lamarck - Caulaincourt
3200,7f8d6d80-c775-4d3e-8b40-968297a53ed8,M12,Abbesses,"48,88459421","2,337949777",4829d4a8-1b12-4572-a93f-ae0826655a7f,Abbesses
3210,8290b734-bb90-4c7a-9c3a-9926a5e25ff3,M12,Pigalle,"48,88251939","2,337081683",0dd99be2-21d0-4197-afba-b5435292e894,Pigalle
3220,6b0bd413-e2b1-444b-b1c9-419640459c9b,M12,Saint-Georges,"48,87842526","2,337595083",a125af5e-a3db-450d-b88a-cf88b5f29a3a,Saint-Georges
3230,b4178126-b9be-48a5-9da9-4995be3d924e,M12,Notre-Dame-de-Lorette,"48,87602621","2,337886489",0c7a732b-ed0a-44af-9e75-75f95d918c98,Notre-Dame-de-Lorette
3240,8a09c6fb-8dfd-4029-9c54-3dbd1de1dbe3,M12,Trinité - d'Estienne d'Orves,"48,87631796","2,332543027",f804687f-e354-4a68-bccc-409af5f384d2,Trinité - d'Estienne d'Orves
3250,c74b2c33-d410-4540-aa4b-6dca528df34b,M12,Saint-Lazare,"48,87545377","2,3267852",789fda31-3484-49ef-b05d-36ba7f9ed1ce,Saint-Lazare
3260,ad8f3b37-7952-4a80-8c25-4f4a98604018,M12,Madeleine,"48,87009973","2,32516411",550ef054-29ed-4af2-a476-1bddc22b4bc0,Madeleine
3270,52b3674d-e0dd-4997-ac4d-149e2874e0f9,M12,Concorde,"48,86616711","2,323175681",d8ab1e1d-daa3-453b-a05c-4c733c403678,Concorde
3280,c9d4c0ba-ec0c-4707-9efe-06b988e4c967,M12,Assemblée nationale,"48,86078696","2,320998192",c26d5c1f-fdd1-489d-b9d5-6cd82867412d,Assemblée nationale
3290,c21253f0-3656-4e03-8a6f-d881b4602cf6,M12,Solférino,"48,85851113","2,323154856",fe3d01b1-3c24-42f6-8355-f10feb1fbc44,Solférino
3300,d68d0af9-d830-4d79-966b-ff20ed103c5c,M12,Rue du Bac,"48,85555094","2,325712422",a8d66dbe-98e1-4fb6-9e68-17d8f8f7106c,Rue du Bac
3310,34e3b10f-a0b2-47fb-859f-726999a23ea2,M12,Sèvres - Babylone,"48,85176205","2,326822569",34c462d4-06ca-4900-9203-605635a13cb5,Sèvres - Babylone
3320,e8c03204-0343-4fc5-ad3f-c45cbf5ce11b,M12,Rennes,"48,84845785","2,327782127",b725f359-6e6d-4ba5-b0a8-7b2e2cc8e21a,Rennes
3330,749f5b88-6fa2-4965-85ca-685b45f66e25,M12,Notre-Dame-des-Champs,"48,84494263","2,328778027",d9f75c16-b183-47ff-80d3-36807e083963,Notre-Dame-des-Champs
3340,56f37902-496a-4972-8020-d9013b6b1a63,M12,Montparnasse - Bienvenüe,"48,84373549","2,324353041",ffefd491-6fd0-4c1e-b15c-277cc921789d,Montparnasse - Bienvenüe
3350,2b37d9be-e1e2-433b-a78f-eea8f1e01ffd,M12,Falguière,"48,84447014","2,317852783",16d78575-6e03-4475-979e-cb795afcea2f,Falguière
3360,7f4eee61-63d3-4585-bec2-9f50d878c46f,M12,Pasteur,"48,84287128","2,312447513",b75e6a8c-05ad-44cd-8dd1-896ebb4cae67,Pasteur
3370,66ae66fd-d41c-445b-b949-446c507ab783,M12,Volontaires,"48,84150552","2,307948679",3d7eaaa1-1442-40a2-8f86-5ba2d5ef804d,Volontaires
3380,b6c6c012-4d4a-442e-8229-1e085610d1ce,M12,Vaugirard,"48,83951659","2,301107515",e356e320-63ff-4bf1-9525-8103946011ac,Vaugirard
3390,b8eb7c7e-f1a0-4cc2-a9c2-4e645968d298,M12,Convention,"48,83730749","2,296630343",d5cc53de-634f-491c-868d-19511bc23ad8,Convention
3400,a1d0c8bf-3d74-4bd4-8353-4908580d1d91,M12,Porte de Versailles,"48,8324491","2,288022141",eb3b36c9-bcdc-4eb1-af6e-fe8c3eae828b,Porte de Versailles
3410,6b32d616-b653-4c28-8e36-87c8a5541940,M12,Corentin Celton,"48,82708545","2,279411682",4bf1db48-6210-460b-b8a1-2d33f2d52e95,Corentin Celton
3420,fc879346-c702-422d-9ca0-d525a85dbc1c,M12,Mairie d'Issy,"48,82410503","2,273041525",50070b13-db3c-49a9-adbb-5c7c75e49276,Mairie d'Issy
3430,f6c0832c-5a37-47de-9809-664a8c4a3cb6,M13,Saint-Denis Université,"48,94584566","2,364541763",b997b967-779f-4aa0-86ad-65b9f6da2881,Saint-Denis Université
3440,1a8b84ed-371b-439e-a7b7-72c6a064d3c6,M13,Basilique de Saint-Denis,"48,93652685","2,359398261",4efdcc70-a076-4cd2-aaa2-1fb387e7cfb4,Basilique de Saint-Denis
3450,0b2dac6d-bb06-407a-815d-5b8b3d54e846,M13,Saint-Denis - Porte de Paris,"48,92993589","2,356035794",c519c42e-bf65-45c1-a010-dc985458a951,Saint-Denis - Porte de Paris
3460,03581468-f245-49d3-8681-cc1c5df8d34b,M13,Carrefour Pleyel,"48,91957307","2,343305931",85d4ee53-2920-419c-9cb4-0cf443d81c91,Carrefour Pleyel
3470,e91dc804-2da0-40ce-aea7-1f64f40ca129,M13,Mairie de Saint-Ouen,"48,9119649","2,33392489",0f7c5a20-51b8-4abb-9cc1-65ec8736c6b7,Mairie de Saint-Ouen
3480,b03a3253-ea80-4ff6-9e63-d7d526bfa194,M13,Garibaldi,"48,90609405","2,331830838",e2fbafe5-2690-4444-861b-75f7df99c3ce,Garibaldi
3490,7e5a1dd4-9b90-4989-b44a-6b35f8a13f14,M13,Porte de Saint-Ouen,"48,8973748","2,328942813",5378a459-1117-4f70-a0d7-09cc16c73f90,Porte de Saint-Ouen
3500,6874ad8d-3d67-423b-b872-fd0093484c73,M13,Guy Môquet,"48,89282885","2,327428459",f1d018ed-d96c-4c45-874a-8037c0176e9a,Guy Môquet
3510,d6fdebfd-2ec5-4ee9-b778-6416efbb82fd,M13,Asnières Gennevilliers - Les Courtilles,"48,930757","2,284174448",2d4bf14a-c2a6-4057-8953-d480eb9fdad6,Asnières Gennevilliers - Les Courtilles
3520,046264bd-c840-4781-9a32-7b112b97e34d,M13,Les Agnettes,"48,92310378","2,286279578",dfd690bc-cfd3-46c9-9133-769759a07b17,Les Agnettes
3530,4c1e833f-c363-4d65-a2b5-811c652f0fef,M13,Gabriel Péri,"48,91638231","2,294685112",1f3f46df-4ed4-4b79-b6b4-8b3d7f806306,Gabriel Péri
3540,64f589f5-2b5a-4d91-ac43-68ca31730a14,M13,Mairie de Clichy,"48,90333009","2,30592415",6d77ab86-b025-44cf-b5c4-21c0e47b586d,Mairie de Clichy
3550,57094566-b93a-457e-b065-5a0ecb8604d6,M13,Porte de Clichy,"48,89425226","2,313772159",f976a4c5-a321-47cb-81f2-f188227193a9,Porte de Clichy
3560,50af193c-1baa-4b7b-a7f1-c846edf34f88,M13,Brochant,"48,89058719","2,320174756",876500f5-5459-4ff4-8f6b-a4d84cb8aea0,Brochant
3570,bb95460c-169a-4af7-915c-ca9ee0d5077f,M13,La Fourche,"48,88718395","2,325779675",e887df32-3be5-40eb-9dda-b449577f6423,La Fourche
3580,ce294054-6da6-4c65-9bff-ba634799d39c,M13,Place de Clichy,"48,88380453","2,327243412",e49ffd46-998f-4111-8512-e85a0ba98f11,Place de Clichy
3590,0af924e5-a348-452d-b952-42cceda89966,M13,Liège,"48,87963476","2,327022201",0ceaec57-079e-4269-ab2e-f11eeacbe87c,Liège
3600,0538c6d9-110e-4e78-95ea-c54f47c25e1d,M13,Saint-Lazare,"48,87535496","2,324818285",789fda31-3484-49ef-b05d-36ba7f9ed1ce,Saint-Lazare
3610,463ebbb5-4290-48dc-b2c9-333c4f007b62,M13,Miromesnil,"48,87376999","2,314456036",1da69ab3-c28f-4cad-b865-93f8d787d69b,Miromesnil
3620,891ef774-ed18-49c2-813e-624a98ea2dc1,M13,Champs-Elysées - Clémenceau,"48,86760215","2,313894129",fed8eabb-da75-43bd-8d4a-16728c9c1128,Champs-Elysées - Clémenceau
3630,a08250b1-c397-4629-b8da-815f942f38d9,M13,Invalides,"48,8623647","2,313909578",49d8f010-0255-4cfb-a48d-aa88ee3922da,Invalides
3640,5a295015-670d-4d85-a5c8-f3150e050d6b,M13,Varenne,"48,85687138","2,315056637",97b3da00-104f-4337-bdbe-add2bdbcef34,Varenne
3650,72748398-d735-4a8b-8cb0-3cfb9b92a50a,M13,Saint-François-Xavier,"48,85144171","2,314408122",62b5e0ef-35e1-456b-8ac0-401ece0a1e00,Saint-François-Xavier
3660,8d12cf08-e2a9-4127-baec-01b3d1a1a216,M13,Duroc,"48,84705255","2,316424352",7911c59c-f138-42d4-b6e8-ce94125fcfa0,Duroc
3670,602f7ed3-bcf1-4286-a47c-258266973dde,M13,Montparnasse - Bienvenüe,"48,84232744","2,320984836",ffefd491-6fd0-4c1e-b15c-277cc921789d,Montparnasse - Bienvenüe
3680,3a46d4c0-2768-4e83-a0f2-d9fdda27a386,M13,Gaîté,"48,83863165","2,32249175",df0589ff-4137-4182-819b-ea7b579c0b9c,Gaîté
3690,4fb786d9-73a9-4037-b134-1d2c19703a90,M13,Pernety,"48,83393639","2,318078285",b482d94c-b561-4c2c-8c61-2422c9dee439,Pernety
3700,79cf121c-863e-4ac0-afc5-a9175956951b,M13,Plaisance,"48,83182565","2,314122323",71004f37-4354-4938-8dd5-9ff4ea8ea0d5,Plaisance
3710,85b044f3-3154-4295-a60f-702556a53a43,M13,Porte de Vanves,"48,82779554","2,30553467",01d8924c-99b4-45d5-a78f-ae4cf52cb978,Porte de Vanves
3720,568e8d77-7151-448c-b08c-badbd95a3e22,M13,Malakoff Plateau de Vanves,"48,82258371","2,298464192",f193ce4f-94e9-4744-9b54-f5af50092d4b,Malakoff Plateau de Vanves
3730,2ab83e03-da24-4495-b838-072af3db041a,M13,Malakoff Rue Etienne Dolet,"48,81530753","2,297077798",37d8f63b-e8fa-4b54-b20b-83d03784533d,Malakoff Rue Etienne Dolet
3740,d19b565d-ff83-4e07-aa16-232d25b57d64,M13,Châtillon - Montrouge,"48,81074649","2,301678555",ca5ff8a6-a6f4-414d-9493-804fa1a185d9,Châtillon - Montrouge
3750,a9e4878d-035a-467b-8715-75098d61b77d,M14,Saint-Lazare,"48,87576459","2,324256033",789fda31-3484-49ef-b05d-36ba7f9ed1ce,Saint-Lazare
3760,c7db3972-1b0b-4202-a9ef-1dcb33069525,M14,Madeleine,"48,87066702","2,325752635",550ef054-29ed-4af2-a476-1bddc22b4bc0,Madeleine
3770,a69d56f6-038e-493c-8226-6a6b1bcf1d05,M14,Pyramides,"48,86590674","2,334189542",85cc553b-cb40-41db-841a-4ef2f78dd259,Pyramides
3780,22df1bb1-c6ab-4788-8194-fd97d494e025,M14,Châtelet,"48,85770882","2,347944311",dd0d7a96-b6d1-48d8-8ef7-1130cc8004ac,Châtelet
3790,0b8bfbc4-adf6-4dac-b354-e81b05daf694,M14,Gare de Lyon,"48,84398558","2,37301422",692e5314-ab68-4108-9900-07b429239506,Gare de Lyon
3800,5bca94f6-e392-4061-825a-88847ad43c11,M14,Bercy,"48,84000139","2,379554011",818eb2f8-d5a9-4e2e-a1ba-9df3235907f4,Bercy
3810,ed251a9b-af7e-444d-8b9e-f5e693175d45,M14,Cour Saint-Emilion,"48,83333856","2,386632402",9e65d012-f657-4272-bd4e-633efdefc8f7,Cour Saint-Emilion
3820,a0c023ae-d3b3-467e-ba8d-c74e923b74dd,M14,Bibliothèque François Mitterrand,"48,82999028","2,375748144",511a358b-2f86-4421-955c-d4f4a46d1953,Bibliothèque François Mitterrand
3830,9ad44e7a-f9be-49f3-a3b5-c6ca35946be5,M14,Olympiades,"48,82727084","2,368032648",d45de82e-3bc6-46b2-8d45-c19e2c93a50b,Olympiades
